Current Hour,Estudantes,Tempo de espera medio
14:02:03,1726,411.531865585168
14:02:04,1726,411.53476245654696
14:02:05,1726,411.53765932792584
14:02:06,1726,411.5405561993048
14:02:07,1726,411.54345307068365
14:02:08,1726,411.5463499420626
14:02:09,1726,411.54924681344147
14:02:10,1726,411.5521436848204
14:02:11,1726,411.5550405561993
14:02:12,1726,411.5579374275782
14:02:13,1726,411.5608342989571
14:02:14,1726,411.56373117033604
14:02:15,1726,411.5666280417149
14:02:16,1726,411.56952491309386
14:02:17,1726,411.5724217844728
14:02:18,1726,411.5753186558517
14:02:19,1726,411.5782155272306
14:02:20,1726,411.5805330243337
14:02:21,1726,411.58285052143685
14:02:22,1726,411.58516801854
14:02:23,1726,411.5869061413673
14:02:24,1726,411.58864426419467
14:02:25,1726,411.59038238702203
14:02:26,1726,411.59212050984934
14:02:27,1726,411.5938586326767
14:02:28,1726,411.59559675550406
14:02:29,1726,411.5973348783314
14:02:30,1726,411.59907300115873
14:02:31,1726,411.6008111239861
14:02:32,1726,411.60254924681345
14:02:33,1726,411.6042873696408
14:02:34,1726,411.6060254924681
14:02:35,1726,411.6077636152955
14:02:36,1726,411.60950173812284
14:02:37,1726,411.61123986095015
14:02:38,1726,411.6129779837775
14:02:39,1726,411.6147161066049
14:02:40,1726,411.61645422943224
14:02:41,1726,411.61819235225954
14:02:42,1726,411.6199304750869
14:02:43,1726,411.6210892236385
14:02:44,1726,411.62224797219005
14:02:45,1726,411.6234067207416
14:02:46,1726,411.62456546929315
14:02:47,1726,411.6257242178447
14:02:48,1726,411.6263035921205
14:02:49,1726,411.6268829663963
14:02:50,1726,411.6274623406721
14:02:51,1726,411.62804171494787
14:02:52,1726,411.62804171494787
14:02:53,1726,411.62804171494787
14:02:54,1726,411.62804171494787
14:02:55,1726,411.62804171494787
14:02:56,1726,411.62804171494787
14:02:57,1726,411.62804171494787
14:02:58,1726,411.62804171494787
14:02:59,1726,411.62804171494787
14:03:00,1726,411.62804171494787
14:03:01,1726,411.62804171494787
14:03:02,1726,411.62804171494787
14:03:03,1726,411.62804171494787
14:03:04,1726,411.62804171494787
14:03:05,1726,411.62804171494787
14:03:06,1726,411.62804171494787
14:03:07,1726,411.62804171494787
14:03:08,1726,411.62804171494787
14:03:09,1726,411.62804171494787
14:03:10,1726,411.62804171494787
